creator_assigned_number,creator_gender,most_uploaded_genre,creator_signup_country,total_play_count,total_play_count_male,total_play_count_female,total_play_count_custom_gender,total_play_count_null_gender,plays_by_males_BR,pct_plays_by_males_BR,plays_by_females_BR,pct_plays_by_females_BR,plays_by_custom_gender_BR,pct_plays_by_custom_gender_BR,plays_by_null_gender_BR,pct_plays_by_null_gender_BR,total_play_count_BR,plays_by_males_DE,pct_plays_by_males_DE,plays_by_females_DE,pct_plays_by_females_DE,plays_by_custom_gender_DE,pct_plays_by_custom_gender_DE,plays_by_null_gender_DE,pct_plays_by_null_gender_DE,total_play_count_DE,plays_by_males_EG,pct_plays_by_males_EG,plays_by_females_EG,pct_plays_by_females_EG,plays_by_custom_gender_EG,pct_plays_by_custom_gender_EG,plays_by_null_gender_EG,pct_plays_by_null_gender_EG,total_play_count_EG,plays_by_males_GB,pct_plays_by_males_GB,plays_by_females_GB,pct_plays_by_females_GB,plays_by_custom_gender_GB,pct_plays_by_custom_gender_GB,plays_by_null_gender_GB,pct_plays_by_null_gender_GB,total_play_count_GB,plays_by_males_US,pct_plays_by_males_US,plays_by_females_US,pct_plays_by_females_US,plays_by_custom_gender_US,pct_plays_by_custom_gender_US,plays_by_null_gender_US,pct_plays_by_null_gender_US,total_play_count_US,plays_by_males_VN,pct_plays_by_males_VN,plays_by_females_VN,pct_plays_by_females_VN,plays_by_custom_gender_VN,pct_plays_by_custom_gender_VN,plays_by_null_gender_VN,pct_plays_by_null_gender_VN,total_play_count_VN
6618,male,5,US,1206,560,520,77,49,0,,0,,0,,0,,0,19,47.5,18,45.0,2,5.0,1,2.5,40,0,,0,,0,,0,,0,105,58.99,57,32.02,13,7.3,3,1.69,178,436,44.13,445,45.04,62,6.28,45,4.55,988,0,,0,,0,,0,,0
6623,female,5,US,954,419,422,65,48,3,100.0,0,0.0,0,0.0,0,0.0,3,77,47.53,78,48.15,3,1.85,4,2.47,162,0,,0,,0,,0,,0,71,39.44,88,48.89,11,6.11,10,5.56,180,268,44.01,256,42.04,51,8.37,34,5.58,609,0,,0,,0,,0,,0
6626,custom,5,US,177,85,69,8,15,0,,0,,0,,0,,0,10,47.62,7,33.33,4,19.05,0,0.0,21,0,,0,,0,,0,,0,22,44.0,23,46.0,1,2.0,4,8.0,50,53,50.0,39,36.79,3,2.83,11,10.38,106,0,,0,,0,,0,,0
6629,,5,GB,832,457,244,29,102,0,,0,,0,,0,,0,40,47.62,30,35.71,8,9.52,6,7.14,84,0,,0,,0,,0,,0,149,57.53,85,32.82,3,1.16,22,8.49,259,266,54.62,129,26.49,18,3.7,74,15.2,487,2,100.0,0,0.0,0,0.0,0,0.0,2
6649,male,5,US,476,324,112,14,26,0,,0,,0,,0,,0,11,47.83,11,47.83,1,4.35,0,0.0,23,0,,0,,0,,0,,0,39,50.65,36,46.75,2,2.6,0,0.0,77,274,72.87,65,17.29,11,2.93,26,6.91,376,0,,0,,0,,0,,0
6653,,5,GB,317,137,91,11,78,0,,0,,0,,0,,0,22,47.83,12,26.09,2,4.35,10,21.74,46,0,,0,,0,,0,,0,32,50.79,26,41.27,1,1.59,4,6.35,63,83,39.9,53,25.48,8,3.85,64,30.77,208,0,,0,,0,,0,,0
6665,,5,US,336,208,94,4,30,0,,0,,0,,0,,0,12,48.0,8,32.0,2,8.0,3,12.0,25,0,,0,,0,,0,,0,49,54.44,36,40.0,0,0.0,5,5.56,90,145,66.21,50,22.83,2,0.91,22,10.05,219,2,100.0,0,0.0,0,0.0,0,0.0,2
6681,,5,GB,252,106,46,10,90,0,,0,,0,,0,,0,13,48.15,13,48.15,0,0.0,1,3.7,27,0,,0,,0,,0,,0,33,70.21,8,17.02,5,10.64,1,2.13,47,60,33.71,25,14.04,5,2.81,88,49.44,178,0,,0,,0,,0,,0
6691,female,5,DE,245,138,93,2,12,1,100.0,0,0.0,0,0.0,0,0.0,1,53,48.18,52,47.27,1,0.91,4,3.64,110,0,,0,,0,,0,,0,24,57.14,16,38.1,0,0.0,2,4.76,42,60,65.22,25,27.17,1,1.09,6,6.52,92,0,,0,,0,,0,,0
6701,,5,GB,6102,4193,1130,276,503,1,100.0,0,0.0,0,0.0,0,0.0,1,56,48.28,30,25.86,21,18.1,9,7.76,116,1,33.33,0,0.0,0,0.0,2,66.67,3,502,73.61,147,21.55,18,2.64,15,2.2,682,3633,68.57,951,17.95,237,4.47,477,9.0,5298,0,0.0,2,100.0,0,0.0,0,0.0,2
6721,female,5,GB,746,337,320,27,62,3,100.0,0,0.0,0,0.0,0,0.0,3,33,48.53,28,41.18,2,2.94,5,7.35,68,0,0.0,0,0.0,0,0.0,1,100.0,1,160,44.69,173,48.32,9,2.51,16,4.47,358,141,44.62,119,37.66,16,5.06,40,12.66,316,0,,0,,0,,0,,0
6751,female,5,BR,711,336,217,35,123,0,,0,,0,,0,,0,46,48.94,33,35.11,7,7.45,8,8.51,94,0,,0,,0,,0,,0,55,41.98,64,48.85,2,1.53,10,7.63,131,235,48.35,120,24.69,26,5.35,105,21.6,486,0,,0,,0,,0,,0
6767,,5,US,2817,1654,879,79,205,1,100.0,0,0.0,0,0.0,0,0.0,1,88,49.16,73,40.78,4,2.23,14,7.82,179,0,0.0,0,0.0,0,0.0,1,100.0,1,821,60.1,464,33.97,26,1.9,55,4.03,1366,744,58.58,342,26.93,49,3.86,135,10.63,1270,0,,0,,0,,0,,0
6783,male,5,EG,6429,3443,2266,293,427,2,50.0,2,50.0,0,0.0,0,0.0,4,264,49.44,189,35.39,53,9.93,28,5.24,534,6,30.0,6,30.0,0,0.0,8,40.0,20,803,58.06,510,36.88,32,2.31,38,2.75,1383,2362,53.03,1533,34.42,207,4.65,352,7.9,4454,6,17.65,26,76.47,1,2.94,1,2.94,34
6793,female,5,US,290,157,109,12,12,0,,0,,0,,0,,0,65,49.62,60,45.8,3,2.29,3,2.29,131,5,100.0,0,0.0,0,0.0,0,0.0,5,33,60.0,16,29.09,1,1.82,5,9.09,55,54,54.55,33,33.33,8,8.08,4,4.04,99,0,,0,,0,,0,,0
6838,female,5,US,328,32,280,3,13,0,,0,,0,,0,,0,1,50.0,1,50.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,6,12.24,43,87.76,0,0.0,0,0.0,49,25,9.03,236,85.2,3,1.08,13,4.69,277,0,,0,,0,,0,,0
6884,female,5,US,472,326,102,9,35,0,,0,,0,,0,,0,12,50.0,11,45.83,0,0.0,1,4.17,24,0,,0,,0,,0,,0,62,71.26,22,25.29,0,0.0,3,3.45,87,252,69.81,69,19.11,9,2.49,31,8.59,361,0,,0,,0,,0,,0
6919,male,5,US,2892,2033,528,60,271,0,,0,,0,,0,,0,1,50.0,0,0.0,0,0.0,1,50.0,2,0,,0,,0,,0,,0,75,68.81,31,28.44,3,2.75,0,0.0,109,1957,70.37,497,17.87,57,2.05,270,9.71,2781,0,,0,,0,,0,,0
6942,,5,US,327,100,207,9,11,0,,0,,0,,0,,0,1,50.0,1,50.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,32,28.83,76,68.47,2,1.8,1,0.9,111,67,31.31,130,60.75,7,3.27,10,4.67,214,0,,0,,0,,0,,0
6992,male,5,GB,163,143,8,3,9,0,,0,,0,,0,,0,1,50.0,0,0.0,1,50.0,0,0.0,2,0,,0,,0,,0,,0,117,90.7,6,4.65,0,0.0,6,4.65,129,25,78.13,2,6.25,2,6.25,3,9.38,32,0,,0,,0,,0,,0
7034,,5,US,179,113,56,2,8,0,,0,,0,,0,,0,2,50.0,2,50.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,29,59.18,20,40.82,0,0.0,0,0.0,49,82,65.08,34,26.98,2,1.59,8,6.35,126,0,,0,,0,,0,,0
7044,,5,US,786,337,329,44,76,0,0.0,0,0.0,0,0.0,1,100.0,1,36,50.0,24,33.33,5,6.94,7,9.72,72,0,,0,,0,,0,,0,43,28.29,95,62.5,1,0.66,13,8.55,152,258,45.99,210,37.43,38,6.77,55,9.8,561,0,,0,,0,,0,,0
7080,,5,GB,115,68,30,2,15,0,,0,,0,,0,,0,7,50.0,5,35.71,1,7.14,1,7.14,14,1,100.0,0,0.0,0,0.0,0,0.0,1,41,65.08,19,30.16,0,0.0,3,4.76,63,19,51.35,6,16.22,1,2.7,11,29.73,37,0,,0,,0,,0,,0
7134,male,5,GB,156,78,51,8,19,0,,0,,0,,0,,0,4,50.0,3,37.5,0,0.0,1,12.5,8,0,,0,,0,,0,,0,25,54.35,16,34.78,2,4.35,3,6.52,46,49,48.04,32,31.37,6,5.88,15,14.71,102,0,,0,,0,,0,,0
7140,male,5,US,142,100,33,1,8,0,,0,,0,,0,,0,4,50.0,3,37.5,1,12.5,0,0.0,8,0,,0,,0,,0,,0,28,70.0,11,27.5,0,0.0,1,2.5,40,67,72.04,19,20.43,0,0.0,7,7.53,93,1,100.0,0,0.0,0,0.0,0,0.0,1
7142,custom,5,US,2389,1838,307,47,197,0,,0,,0,,0,,0,6,50.0,5,41.67,0,0.0,1,8.33,12,0,0.0,1,100.0,0,0.0,0,0.0,1,212,83.79,34,13.44,2,0.79,5,1.98,253,1620,76.31,267,12.58,45,2.12,191,9.0,2123,0,,0,,0,,0,,0
7147,,5,US,1073,623,213,60,177,0,,0,,0,,0,,0,4,50.0,3,37.5,0,0.0,1,12.5,8,0,,0,,0,,0,,0,32,50.0,17,26.56,11,17.19,4,6.25,64,587,58.64,193,19.28,49,4.9,172,17.18,1001,0,,0,,0,,0,,0
7155,male,5,GB,132,50,68,1,13,0,,0,,0,,0,,0,5,50.0,5,50.0,0,0.0,0,0.0,10,0,,0,,0,,0,,0,27,46.55,25,43.1,0,0.0,6,10.34,58,18,28.13,38,59.38,1,1.56,7,10.94,64,0,,0,,0,,0,,0
7164,female,5,GB,349,155,126,32,36,0,,0,,0,,0,,0,1,50.0,1,50.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,37,59.68,15,24.19,8,12.9,2,3.23,62,116,40.85,110,38.73,24,8.45,34,11.97,284,1,100.0,0,0.0,0,0.0,0,0.0,1
7209,male,5,US,125,78,42,2,3,0,,0,,0,,0,,0,1,50.0,1,50.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,16,40.0,21,52.5,2,5.0,1,2.5,40,61,73.49,20,24.1,0,0.0,2,2.41,83,0,,0,,0,,0,,0
7235,,5,US,367,223,123,12,9,0,,0,,0,,0,,0,4,50.0,4,50.0,0,0.0,0,0.0,8,0,,0,,0,,0,,0,51,62.96,28,34.57,1,1.23,1,1.23,81,168,60.43,91,32.73,11,3.96,8,2.88,278,0,,0,,0,,0,,0
7244,female,5,DE,389,218,147,12,12,0,,0,,0,,0,,0,101,50.0,98,48.51,2,0.99,1,0.5,202,0,,0,,0,,0,,0,36,76.6,10,21.28,1,2.13,0,0.0,47,81,57.86,39,27.86,9,6.43,11,7.86,140,0,,0,,0,,0,,0
7306,male,5,GB,117,48,63,0,6,0,0.0,3,100.0,0,0.0,0,0.0,3,3,50.0,3,50.0,0,0.0,0,0.0,6,0,,0,,0,,0,,0,28,35.9,45,57.69,0,0.0,5,6.41,78,13,50.0,12,46.15,0,0.0,1,3.85,26,4,100.0,0,0.0,0,0.0,0,0.0,4
7350,male,5,US,124,93,20,3,8,0,,0,,0,,0,,0,2,50.0,2,50.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,42,79.25,8,15.09,0,0.0,3,5.66,53,49,73.13,10,14.93,3,4.48,5,7.46,67,0,,0,,0,,0,,0
7375,female,5,GB,29403,15088,10371,1921,2023,5,100.0,0,0.0,0,0.0,0,0.0,5,505,50.0,418,41.39,58,5.74,29,2.87,1010,4,80.0,0,0.0,0,0.0,1,20.0,5,1764,45.36,1717,44.15,276,7.1,132,3.39,3889,12798,52.28,8234,33.64,1587,6.48,1861,7.6,24480,12,85.71,2,14.29,0,0.0,0,0.0,14
7376,male,5,US,648,402,150,11,85,0,,0,,0,,0,,0,1,50.0,0,0.0,0,0.0,1,50.0,2,0,,0,,0,,0,,0,40,75.47,12,22.64,0,0.0,1,1.89,53,361,60.88,138,23.27,11,1.85,83,14.0,593,0,,0,,0,,0,,0
7389,,5,US,252,91,155,0,6,0,,0,,0,,0,,0,2,50.0,2,50.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,43,38.74,67,60.36,0,0.0,1,0.9,111,46,33.58,86,62.77,0,0.0,5,3.65,137,0,,0,,0,,0,,0
7390,male,5,GB,124,63,53,0,8,0,,0,,0,,0,,0,1,50.0,1,50.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,62,51.24,52,42.98,0,0.0,7,5.79,121,0,0.0,0,0.0,0,0.0,1,100.0,1,0,,0,,0,,0,,0
7476,,5,US,463,149,81,167,66,0,,0,,0,,0,,0,2,50.0,0,0.0,1,25.0,1,25.0,4,0,,0,,0,,0,,0,23,53.49,17,39.53,3,6.98,0,0.0,43,124,29.81,64,15.38,163,39.18,65,15.63,416,0,,0,,0,,0,,0
7558,,5,GB,181,85,90,0,6,0,,0,,0,,0,,0,2,50.0,2,50.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,67,45.27,78,52.7,0,0.0,3,2.03,148,16,55.17,10,34.48,0,0.0,3,10.34,29,0,,0,,0,,0,,0
7581,female,5,US,865,315,403,48,99,0,,0,,0,,0,,0,5,50.0,4,40.0,0,0.0,1,10.0,10,0,,0,,0,,0,,0,32,30.19,65,61.32,7,6.6,2,1.89,106,278,37.12,334,44.59,41,5.47,96,12.82,749,0,,0,,0,,0,,0
7604,male,5,GB,270,100,144,10,16,0,,0,,0,,0,,0,3,50.0,2,33.33,0,0.0,1,16.67,6,0,,0,,0,,0,,0,38,35.19,68,62.96,0,0.0,2,1.85,108,59,37.82,74,47.44,10,6.41,13,8.33,156,0,,0,,0,,0,,0
7615,female,5,US,125,99,18,1,7,0,,0,,0,,0,,0,1,50.0,1,50.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,39,78.0,7,14.0,0,0.0,4,8.0,50,59,80.82,10,13.7,1,1.37,3,4.11,73,0,,0,,0,,0,,0
7617,female,5,US,301,107,123,38,33,0,,0,,0,,0,,0,6,50.0,6,50.0,0,0.0,0,0.0,12,0,,0,,0,,0,,0,16,39.02,21,51.22,4,9.76,0,0.0,41,85,34.27,96,38.71,34,13.71,33,13.31,248,0,,0,,0,,0,,0
7628,custom,5,GB,482,269,182,11,20,0,0.0,2,100.0,0,0.0,0,0.0,2,101,50.25,90,44.78,7,3.48,3,1.49,201,0,,0,,0,,0,,0,61,60.4,32,31.68,1,0.99,7,6.93,101,107,60.11,58,32.58,3,1.69,10,5.62,178,0,,0,,0,,0,,0
7649,male,5,US,748,452,241,20,35,0,,0,,0,,0,,0,72,50.7,61,42.96,6,4.23,3,2.11,142,1,100.0,0,0.0,0,0.0,0,0.0,1,184,57.86,118,37.11,8,2.52,8,2.52,318,193,67.72,62,21.75,6,2.11,24,8.42,285,2,100.0,0,0.0,0,0.0,0,0.0,2
7651,male,5,US,6083,1982,1778,1648,675,0,,0,,0,,0,,0,35,50.72,13,18.84,16,23.19,5,7.25,69,0,,0,,0,,0,,0,173,21.07,375,45.68,190,23.14,83,10.11,821,1774,34.16,1390,26.77,1442,27.77,587,11.3,5193,0,,0,,0,,0,,0
7654,female,5,US,1805,874,609,116,206,0,,0,,0,,0,,0,33,50.77,19,29.23,7,10.77,6,9.23,65,0,,0,,0,,0,,0,115,40.49,129,45.42,15,5.28,25,8.8,284,726,49.86,461,31.66,94,6.46,175,12.02,1456,0,,0,,0,,0,,0
7664,,5,US,651,379,167,19,86,0,,0,,0,,0,,0,28,50.91,21,38.18,2,3.64,4,7.27,55,0,,0,,0,,0,,0,127,66.49,52,27.23,4,2.09,8,4.19,191,224,55.45,93,23.02,13,3.22,74,18.32,404,0,0.0,1,100.0,0,0.0,0,0.0,1
7667,male,5,US,4580,2351,1070,732,427,0,,0,,0,,0,,0,108,50.94,47,22.17,12,5.66,45,21.23,212,0,,0,,0,,0,,0,216,48.32,162,36.24,56,12.53,13,2.91,447,2027,51.7,861,21.96,664,16.93,369,9.41,3921,0,,0,,0,,0,,0
7672,custom,5,US,1538,745,638,87,68,1,100.0,0,0.0,0,0.0,0,0.0,1,146,51.05,114,39.86,17,5.94,9,3.15,286,1,50.0,1,50.0,0,0.0,0,0.0,2,257,55.63,178,38.53,12,2.6,15,3.25,462,340,43.2,345,43.84,58,7.37,44,5.59,787,0,,0,,0,,0,,0
7750,,5,GB,796,462,183,30,121,0,,0,,0,,0,,0,16,51.61,13,41.94,1,3.23,1,3.23,31,0,,0,,0,,0,,0,158,55.83,52,18.37,5,1.77,68,24.03,283,288,59.75,118,24.48,24,4.98,52,10.79,482,0,,0,,0,,0,,0
7782,male,5,US,2690,1974,470,54,192,0,,0,,0,,0,,0,14,51.85,10,37.04,3,11.11,0,0.0,27,0,,0,,0,,0,,0,606,70.79,200,23.36,12,1.4,38,4.44,856,1354,74.93,260,14.39,39,2.16,154,8.52,1807,0,,0,,0,,0,,0
7792,custom,5,US,544,236,250,23,35,0,,0,,0,,0,,0,13,52.0,10,40.0,0,0.0,2,8.0,25,0,,0,,0,,0,,0,47,41.23,53,46.49,4,3.51,10,8.77,114,176,43.56,186,46.04,19,4.7,23,5.69,404,0,0.0,1,100.0,0,0.0,0,0.0,1
7808,male,5,EG,408,271,86,27,24,5,100.0,0,0.0,0,0.0,0,0.0,5,25,52.08,16,33.33,3,6.25,4,8.33,48,1,100.0,0,0.0,0,0.0,0,0.0,1,62,74.7,18,21.69,3,3.61,0,0.0,83,178,65.68,52,19.19,21,7.75,20,7.38,271,0,,0,,0,,0,,0
7833,male,5,US,896,389,419,35,53,0,,0,,0,,0,,0,12,52.17,10,43.48,0,0.0,1,4.35,23,0,,0,,0,,0,,0,85,37.61,132,58.41,4,1.77,5,2.21,226,292,45.13,277,42.81,31,4.79,47,7.26,647,0,,0,,0,,0,,0
7845,male,5,EG,375,242,81,17,35,0,,0,,0,,0,,0,23,52.27,6,13.64,9,20.45,6,13.64,44,1,100.0,0,0.0,0,0.0,0,0.0,1,43,71.67,14,23.33,0,0.0,3,5.0,60,175,64.81,61,22.59,8,2.96,26,9.63,270,0,,0,,0,,0,,0
7852,female,5,US,338,201,125,1,11,0,,0,,0,,0,,0,79,52.32,71,47.02,0,0.0,1,0.66,151,0,,0,,0,,0,,0,20,47.62,21,50.0,0,0.0,1,2.38,42,102,70.34,33,22.76,1,0.69,9,6.21,145,0,,0,,0,,0,,0
7865,,5,US,458,294,124,3,37,0,,0,,0,,0,,0,11,52.38,7,33.33,0,0.0,3,14.29,21,0,,0,,0,,0,,0,207,65.71,89,28.25,2,0.63,17,5.4,315,76,62.3,28,22.95,1,0.82,17,13.93,122,0,,0,,0,,0,,0
7904,male,5,US,251,206,14,14,17,0,,0,,0,,0,,0,10,52.63,2,10.53,2,10.53,5,26.32,19,0,,0,,0,,0,,0,34,75.56,3,6.67,8,17.78,0,0.0,45,162,86.63,9,4.81,4,2.14,12,6.42,187,0,,0,,0,,0,,0
7905,,5,GB,5279,2413,1531,364,971,4,100.0,0,0.0,0,0.0,0,0.0,4,90,52.63,68,39.77,6,3.51,7,4.09,171,0,,0,,0,,0,,0,190,28.74,213,32.22,21,3.18,237,35.85,661,2129,47.92,1250,28.13,337,7.58,727,16.36,4443,0,,0,,0,,0,,0
7913,,5,US,1541,768,481,65,227,1,100.0,0,0.0,0,0.0,0,0.0,1,29,52.73,20,36.36,3,5.45,3,5.45,55,0,,0,,0,,0,,0,67,53.6,40,32.0,2,1.6,16,12.8,125,671,49.34,421,30.96,60,4.41,208,15.29,1360,0,,0,,0,,0,,0
7923,male,5,US,4793,3014,1300,253,226,2,100.0,0,0.0,0,0.0,0,0.0,2,219,52.9,137,33.09,44,10.63,14,3.38,414,2,100.0,0,0.0,0,0.0,0,0.0,2,864,63.07,432,31.53,32,2.34,42,3.07,1370,1913,63.98,730,24.41,177,5.92,170,5.69,2990,14,93.33,1,6.67,0,0.0,0,0.0,15
7952,female,5,US,374,105,190,44,35,0,,0,,0,,0,,0,9,52.94,6,35.29,0,0.0,2,11.76,17,3,100.0,0,0.0,0,0.0,0,0.0,3,21,28.38,41,55.41,9,12.16,3,4.05,74,72,25.71,143,51.07,35,12.5,30,10.71,280,0,,0,,0,,0,,0
7955,,5,GB,613,364,166,29,54,0,,0,,0,,0,,0,53,53.0,19,19.0,9,9.0,19,19.0,100,1,100.0,0,0.0,0,0.0,0,0.0,1,82,44.81,92,50.27,3,1.64,6,3.28,183,228,69.3,55,16.72,17,5.17,29,8.81,329,0,,0,,0,,0,,0
7958,male,5,US,4703,3119,1126,210,248,2,100.0,0,0.0,0,0.0,0,0.0,2,165,53.05,131,42.12,8,2.57,7,2.25,311,1,50.0,0,0.0,0,0.0,1,50.0,2,434,66.67,184,28.26,22,3.38,11,1.69,651,2514,67.53,801,21.51,179,4.81,229,6.15,3723,3,21.43,10,71.43,1,7.14,0,0.0,14
7963,,5,GB,5696,2684,2343,220,449,8,80.0,2,20.0,0,0.0,0,0.0,10,405,53.08,265,34.73,45,5.9,48,6.29,763,0,0.0,1,100.0,0,0.0,0,0.0,1,933,47.72,899,45.98,41,2.1,82,4.19,1955,1337,45.12,1174,39.62,134,4.52,318,10.73,2963,1,25.0,2,50.0,0,0.0,1,25.0,4
7975,custom,5,US,1083,605,297,138,43,0,,0,,0,,0,,0,42,53.16,27,34.18,9,11.39,1,1.27,79,0,,0,,0,,0,,0,96,61.94,47,30.32,7,4.52,5,3.23,155,467,55.01,223,26.27,122,14.37,37,4.36,849,0,,0,,0,,0,,0
7990,male,5,GB,149,74,51,5,19,0,,0,,0,,0,,0,8,53.33,4,26.67,0,0.0,3,20.0,15,0,0.0,0,0.0,0,0.0,3,100.0,3,17,40.48,23,54.76,1,2.38,1,2.38,42,49,55.68,23,26.14,4,4.55,12,13.64,88,0,0.0,1,100.0,0,0.0,0,0.0,1
8017,male,5,DE,119,88,25,4,2,0,,0,,0,,0,,0,8,53.33,6,40.0,0,0.0,1,6.67,15,0,,0,,0,,0,,0,45,100.0,0,0.0,0,0.0,0,0.0,45,35,59.32,19,32.2,4,6.78,1,1.69,59,0,,0,,0,,0,,0
8034,male,5,EG,2112,1173,583,276,80,1,100.0,0,0.0,0,0.0,0,0.0,1,38,53.52,29,40.85,0,0.0,4,5.63,71,0,,0,,0,,0,,0,197,54.12,150,41.21,12,3.3,5,1.37,364,937,55.91,404,24.11,264,15.75,71,4.24,1676,0,,0,,0,,0,,0
8041,female,5,US,602,407,142,20,33,0,0.0,3,100.0,0,0.0,0,0.0,3,15,53.57,11,39.29,0,0.0,2,7.14,28,0,,0,,0,,0,,0,89,57.05,66,42.31,1,0.64,0,0.0,156,303,73.01,62,14.94,19,4.58,31,7.47,415,0,,0,,0,,0,,0
8046,male,5,GB,545,335,155,21,34,0,,0,,0,,0,,0,15,53.57,10,35.71,0,0.0,3,10.71,28,0,,0,,0,,0,,0,178,66.17,82,30.48,6,2.23,3,1.12,269,142,57.26,63,25.4,15,6.05,28,11.29,248,0,,0,,0,,0,,0
8065,male,5,US,167,87,61,16,3,7,100.0,0,0.0,0,0.0,0,0.0,7,14,53.85,9,34.62,2,7.69,1,3.85,26,0,,0,,0,,0,,0,25,45.45,23,41.82,6,10.91,1,1.82,55,41,51.9,29,36.71,8,10.13,1,1.27,79,0,,0,,0,,0,,0
8135,,5,DE,884,506,203,17,158,0,,0,,0,,0,,0,342,54.11,158,25.0,10,1.58,122,19.3,632,0,,0,,0,,0,,0,35,68.63,11,21.57,0,0.0,5,9.8,51,129,64.18,34,16.92,7,3.48,31,15.42,201,0,,0,,0,,0,,0
8172,,5,GB,135,87,44,0,4,0,,0,,0,,0,,0,37,54.41,31,45.59,0,0.0,0,0.0,68,0,,0,,0,,0,,0,25,65.79,10,26.32,0,0.0,3,7.89,38,25,86.21,3,10.34,0,0.0,1,3.45,29,0,,0,,0,,0,,0
8177,female,5,EG,1274,625,532,60,57,1,100.0,0,0.0,0,0.0,0,0.0,1,110,54.46,77,38.12,9,4.46,6,2.97,202,2,50.0,1,25.0,0,0.0,1,25.0,4,271,49.09,250,45.29,13,2.36,18,3.26,552,241,46.8,204,39.61,38,7.38,32,6.21,515,0,,0,,0,,0,,0
8199,female,5,EG,430,207,194,6,23,0,,0,,0,,0,,0,6,54.55,5,45.45,0,0.0,0,0.0,11,0,,0,,0,,0,,0,95,43.38,113,51.6,4,1.83,7,3.2,219,106,53.27,75,37.69,2,1.01,16,8.04,199,0,0.0,1,100.0,0,0.0,0,0.0,1
8220,,5,GB,191,132,41,4,14,0,,0,,0,,0,,0,6,54.55,3,27.27,1,9.09,1,9.09,11,0,,0,,0,,0,,0,62,73.81,20,23.81,1,1.19,1,1.19,84,64,66.67,18,18.75,2,2.08,12,12.5,96,0,,0,,0,,0,,0
8234,male,5,US,776,650,63,39,24,0,,0,,0,,0,,0,6,54.55,1,9.09,0,0.0,4,36.36,11,0,,0,,0,,0,,0,173,86.07,28,13.93,0,0.0,0,0.0,201,471,83.51,34,6.03,39,6.91,20,3.55,564,0,,0,,0,,0,,0
8245,,5,GB,1498,890,428,29,151,0,,0,,0,,0,,0,59,54.63,40,37.04,2,1.85,7,6.48,108,0,,0,,0,,0,,0,586,61.43,298,31.24,16,1.68,54,5.66,954,245,56.19,90,20.64,11,2.52,90,20.64,436,0,,0,,0,,0,,0
8246,male,5,GB,364,210,71,80,3,0,,0,,0,,0,,0,112,54.63,29,14.15,64,31.22,0,0.0,205,0,,0,,0,,0,,0,29,43.28,33,49.25,3,4.48,2,2.99,67,69,75.0,9,9.78,13,14.13,1,1.09,92,0,,0,,0,,0,,0
8287,,5,US,2792,1656,806,86,244,2,100.0,0,0.0,0,0.0,0,0.0,2,121,55.0,53,24.09,11,5.0,35,15.91,220,0,,0,,0,,0,,0,325,57.52,211,37.35,5,0.88,24,4.25,565,1208,60.25,542,27.03,70,3.49,185,9.23,2005,0,,0,,0,,0,,0
8294,female,5,US,408,168,126,38,76,0,,0,,0,,0,,0,22,55.0,10,25.0,4,10.0,4,10.0,40,1,100.0,0,0.0,0,0.0,0,0.0,1,32,37.21,26,30.23,3,3.49,25,29.07,86,113,40.21,90,32.03,31,11.03,47,16.73,281,0,,0,,0,,0,,0
8327,,5,BR,379,251,96,12,20,0,,0,,0,,0,,0,16,55.17,9,31.03,3,10.34,1,3.45,29,1,100.0,0,0.0,0,0.0,0,0.0,1,84,69.42,32,26.45,1,0.83,4,3.31,121,150,65.79,55,24.12,8,3.51,15,6.58,228,0,,0,,0,,0,,0
8347,male,5,US,5911,4410,1112,104,285,0,,0,,0,,0,,0,26,55.32,14,29.79,7,14.89,0,0.0,47,1,100.0,0,0.0,0,0.0,0,0.0,1,1892,72.97,597,23.02,19,0.73,85,3.28,2593,2491,76.18,501,15.32,78,2.39,200,6.12,3270,0,,0,,0,,0,,0
8366,female,5,US,1072,464,436,45,127,0,,0,,0,,0,,0,20,55.56,9,25.0,6,16.67,1,2.78,36,0,,0,,0,,0,,0,19,37.25,22,43.14,1,1.96,9,17.65,51,425,43.15,405,41.12,38,3.86,117,11.88,985,0,,0,,0,,0,,0
8373,,5,US,589,329,169,6,85,0,,0,,0,,0,,0,5,55.56,4,44.44,0,0.0,0,0.0,9,0,,0,,0,,0,,0,64,82.05,10,12.82,0,0.0,4,5.13,78,260,51.79,155,30.88,6,1.2,81,16.14,502,0,,0,,0,,0,,0
8400,male,5,GB,168,66,92,3,7,0,,0,,0,,0,,0,5,55.56,4,44.44,0,0.0,0,0.0,9,0,0.0,2,100.0,0,0.0,0,0.0,2,48,39.34,68,55.74,1,0.82,5,4.1,122,13,37.14,18,51.43,2,5.71,2,5.71,35,0,,0,,0,,0,,0
